,id,region,profit,cost
0,28299,SriLanka,0.61,689010.27
0,28300,US,0.39,154075.88
0,28301,India,0.26,903498.41
0,28302,Sweden,0.9,739188.83
0,28303,Singapore,0.95,755734.17
0,28304,US,0.46,677744.72
0,28305,India,0.97,545372.89
0,28306,Australia,0.28,352036.36
0,28307,Australia,0.13,300975.84
0,28308,SriLanka,0.5,408602.62
0,28309,Canada,0.17,945529.09
0,28310,US,0.06,511112.73
0,28311,Australia,0.04,920737.64
0,28312,Australia,0.7,800767.15
0,28313,UK,0.23,671498.9
0,28314,UK,0.07,148799.73
0,28315,Brazil,0.53,860526.29
0,28316,SriLanka,0.2,534612.53
0,28317,SriLanka,0.18,202829.67
0,28318,Australia,0.13,784571.89
0,28319,Singapore,0.09,210320.39
0,28320,UK,0.8,417677.84
0,28321,Singapore,0.78,208177.55
0,28322,Singapore,0.61,359851.42
0,28323,Russia,0.37,479319.44
0,28324,UK,0.8,855833.38
0,28325,Brazil,0.69,385601.09
0,28326,Singapore,0.76,929847.33
0,28327,US,0.7,704040.03
0,28328,Russia,0.18,544133.03
0,28329,Russia,0.9,574277.06
0,28330,Brazil,0.9,766922.09
0,28331,US,0.56,320508.94
0,28332,India,0.34,119328.25
0,28333,SriLanka,0.07,327884.29
0,28334,Australia,0.39,342749.7
0,28335,Singapore,0.69,419892.01
0,28336,Brazil,0.65,895381.53
0,28337,India,0.6,540733.39
0,28338,UK,0.31,863391.72
0,28339,Russia,0.52,561881.53
0,28340,Singapore,0.05,775913.45
0,28341,Sweden,0.71,591756.48
0,28342,Canada,0.39,463520.94
0,28343,Brazil,0.98,174164.66
0,28344,UK,0.94,682804.53
0,28345,Sweden,0.22,928855.42
0,28346,SriLanka,0.1,404195.21
0,28347,India,0.89,178873.85
0,28348,India,0.52,255448.33
0,28349,Canada,0.15,546199.12
0,28350,Sweden,0.14,790569.63
0,28351,US,0.97,997739.81
0,28352,US,0.18,948715.54
0,28353,Australia,0.19,100016.99
0,28354,Singapore,0.93,975932.51
0,28355,Australia,0.44,535786.82
0,28356,Brazil,0.53,689418.47
0,28357,UK,0.56,998528.46
0,28358,Sweden,0.77,886154.97
0,28359,US,0.39,977323.25
0,28360,US,0.05,778390.95
0,28361,US,0.01,502711.79
0,28362,Sweden,0.11,818923.5
0,28363,Singapore,0.25,832838.61
0,28364,Sweden,0.67,803543.2
0,28365,India,0.57,913059.46
0,28366,Russia,0.24,437175.64
0,28367,Brazil,0.8,419579.48
0,28368,Brazil,0.36,728384.9
0,28369,UK,0.8,533399.96
0,28370,Australia,0.02,239011.8
0,28371,Russia,0.86,326590.31
0,28372,SriLanka,0.68,346572.55
0,28373,India,0.68,966238.47
0,28374,Sweden,0.03,218928.23
0,28375,Brazil,0.21,518765.56
0,28376,US,0.56,150347.98
0,28377,Canada,0.41,134002.03
0,28378,Canada,0.76,130995.38
0,28379,US,0.5,458469.39
0,28380,Russia,0.33,900787.98
0,28381,Canada,0.97,769318.71
0,28382,Sweden,0.56,526603.07
0,28383,Brazil,0.63,602034.85
0,28384,Russia,0.51,506039.61
0,28385,SriLanka,0.92,609792.97
0,28386,Canada,0.22,689791.13
0,28387,Singapore,0.31,291464.13
0,28388,India,0.88,987021.99
0,28389,India,0.09,291103.02
0,28390,Australia,0.73,263052.53
0,28391,Singapore,0.56,547172.99
0,28392,Singapore,0.2,982847.78
0,28393,India,0.45,346223.47
0,28394,Canada,0.59,517794.78
0,28395,Canada,0.99,773277.49
0,28396,India,0.02,930098.45
0,28397,Australia,0.79,608231.27
0,28398,UK,0.62,119328.45
0,28399,Brazil,0.4,578003.03
0,28400,US,0.56,323393.77
0,28401,Sweden,0.54,654100.7
0,28402,Canada,0.87,862574.77
0,28403,Sweden,0.93,362064.83
0,28404,India,0.39,996048.29
0,28405,Australia,0.63,431234.72
0,28406,Brazil,0.09,238322.98
0,28407,UK,0.02,967433.74
0,28408,Singapore,0.72,750191.72
0,28409,SriLanka,0.68,419409.65
0,28410,Singapore,0.75,376920.23
0,28411,UK,0.82,272318.9
0,28412,Australia,0.92,752265.38
0,28413,UK,0.32,184449.75
0,28414,Singapore,0.99,181197.66
0,28415,Russia,0.02,991682.19
0,28416,India,0.8,433408.96
0,28417,Singapore,0.96,478413.12
0,28418,US,0.99,166142.24
0,28419,SriLanka,0.97,821495.36
0,28420,Sweden,0.32,862075.96
0,28421,SriLanka,0.33,979967.65
0,28422,Brazil,0.71,904570.24
0,28423,Australia,0.8,410476.54
0,28424,Singapore,0.96,647995.38
0,28425,UK,0.39,148760.0
0,28426,Brazil,0.38,695728.72
0,28427,US,0.36,822914.96
0,28428,US,0.6,542599.59
0,28429,UK,0.92,484699.6
0,28430,Brazil,0.34,232064.78
0,28431,UK,0.45,662345.44
0,28432,US,0.5,335848.22
0,28433,Australia,0.08,462132.92
0,28434,Brazil,0.26,405058.56
0,28435,Russia,0.46,137756.95
0,28436,Australia,0.21,215360.26
0,28437,SriLanka,0.97,807841.75
0,28438,Brazil,0.43,692501.61
0,28439,Australia,0.0,215134.13
0,28440,US,0.55,365821.85
0,28441,UK,0.43,830481.59
0,28442,Russia,0.19,128301.43
0,28443,Russia,0.32,572298.85
0,28444,SriLanka,0.84,475323.93
0,28445,India,0.39,601572.39
0,28446,UK,0.6,589835.01
0,28447,Russia,0.67,185209.28
0,28448,Russia,0.05,887239.87
0,28449,Canada,0.81,677440.45
0,28450,Singapore,0.63,580499.34
0,28451,Sweden,0.21,962813.72
0,28452,UK,0.21,485252.82
0,28453,SriLanka,0.06,841625.41
0,28454,Singapore,0.28,876847.07
0,28455,SriLanka,0.38,961379.19
0,28456,UK,0.72,762079.68
0,28457,Russia,0.17,180326.63
0,28458,US,0.56,111689.9
0,28459,Singapore,0.99,468447.66
0,28460,Australia,0.74,822006.96
0,28461,Singapore,0.16,807097.78
0,28462,Sweden,0.32,913204.1
0,28463,Brazil,0.05,794218.4
0,28464,Australia,0.2,418619.16
0,28465,Australia,0.5,983854.53
0,28466,Russia,0.85,963663.94
0,28467,US,0.29,441381.04
0,28468,SriLanka,0.89,974237.92
0,28469,Canada,0.02,828267.76
0,28470,Russia,0.37,497466.84
0,28471,SriLanka,0.4,566113.31
0,28472,Singapore,0.03,476824.97
0,28473,UK,0.44,797088.75
0,28474,Australia,0.77,839902.58
0,28475,SriLanka,0.73,934536.49
0,28476,Australia,0.72,290198.08
0,28477,Singapore,0.89,169454.75
0,28478,Canada,0.9,816915.79
0,28479,Brazil,0.11,348398.31
0,28480,Australia,0.06,995696.85
0,28481,Brazil,0.75,489976.08
0,28482,UK,0.09,794752.51
0,28483,Singapore,0.59,330279.37
0,28484,Brazil,1.0,704264.27
0,28485,US,0.71,264774.21
0,28486,UK,0.74,631009.43
0,28487,Brazil,0.85,620378.61
0,28488,UK,0.95,577321.8
0,28489,Brazil,0.17,831528.3
0,28490,Singapore,0.63,746979.19
0,28491,Australia,0.5,495608.58
0,28492,India,0.48,929128.88
0,28493,UK,0.74,211176.32
0,28494,India,0.21,990980.61
0,28495,US,0.35,639237.96
0,28496,UK,0.94,907810.16
0,28497,India,0.4,162126.41
0,28498,Canada,0.38,832360.75
0,28499,SriLanka,0.56,437533.36
0,28500,Canada,0.73,764427.49
0,28501,Brazil,0.33,592859.17
0,28502,Singapore,0.24,663766.16
0,28503,UK,0.68,266999.09
0,28504,Canada,0.97,178249.17
0,28505,Australia,0.69,202096.68
0,28506,Russia,0.1,237584.15
0,28507,US,0.11,690612.26
0,28508,Sweden,0.32,804115.54
0,28509,US,0.98,577323.32
0,28510,UK,0.35,613899.91
0,28511,US,0.01,841500.46
0,28512,Singapore,0.97,553226.06
0,28513,Canada,0.74,442204.22
0,28514,UK,0.83,986112.74
0,28515,Russia,0.94,142472.92
0,28516,India,0.44,801772.65
0,28517,Singapore,0.5,630432.32
0,28518,Brazil,0.08,904184.79
0,28519,Sweden,0.72,121374.4
0,28520,Russia,0.55,854001.92
0,28521,US,0.21,930971.64
0,28522,Australia,0.67,205600.15
0,28523,US,0.78,115768.64
0,28524,Singapore,0.57,710453.42
0,28525,Russia,0.27,358737.45
0,28526,Canada,0.59,944655.32
0,28527,Canada,0.17,780634.62
0,28528,Canada,0.08,992061.96
0,28529,SriLanka,0.95,261155.61
0,28530,UK,0.94,844842.75
0,28531,Brazil,0.95,172695.57
0,28532,Brazil,0.48,369954.1
0,28533,Sweden,0.05,161664.29
0,28534,Australia,0.2,719624.09
0,28535,UK,0.08,969051.68
0,28536,Russia,0.59,822361.13
0,28537,Brazil,0.29,532278.55
0,28538,UK,0.75,172489.13
0,28539,UK,0.41,865699.92
0,28540,India,0.55,125394.46
0,28541,Canada,0.95,730685.29
0,28542,Brazil,0.06,700154.01
0,28543,UK,0.66,991091.41
0,28544,Singapore,0.96,747634.71
0,28545,Russia,0.36,290926.13
0,28546,Sweden,0.39,247363.62
0,28547,Australia,0.28,403476.43
0,28548,US,0.19,253227.29
0,28549,US,0.41,670175.74
0,28550,Australia,0.98,854941.79
0,28551,Sweden,0.44,963481.01
0,28552,Brazil,0.93,383053.12
0,28553,Russia,0.39,807299.06
0,28554,SriLanka,0.65,574142.73
0,28555,Canada,0.16,656313.84
0,28556,Canada,0.55,152356.22
0,28557,Brazil,0.47,788407.89
0,28558,Canada,0.92,723269.26
0,28559,Australia,0.85,858144.24
0,28560,US,0.99,583486.02
0,28561,India,0.27,708798.17
0,28562,SriLanka,0.21,113883.87
0,28563,Singapore,0.43,443609.25
0,28564,Sweden,0.85,531704.26
0,28565,UK,0.69,740755.46
0,28566,Brazil,0.75,352868.37
0,28567,India,0.47,633910.44
0,28568,SriLanka,0.89,359928.79
0,28569,Russia,0.66,854331.33
0,28570,India,0.55,660403.78
0,28571,US,0.49,912848.18
0,28572,Russia,0.15,545611.81
0,28573,Brazil,0.24,617856.52
0,28574,Canada,0.11,629882.09
0,28575,Brazil,0.69,743072.57
0,28576,US,0.84,503801.29
0,28577,Sweden,0.61,872493.71
0,28578,Australia,0.7,164123.7
0,28579,Canada,0.86,489785.28
0,28580,Australia,0.86,758231.59
0,28581,SriLanka,0.29,198258.97
0,28582,Russia,0.19,789354.98
0,28583,Australia,0.53,682214.73
0,28584,SriLanka,0.16,577346.46
0,28585,Sweden,0.92,930847.01
0,28586,Brazil,0.05,902593.18
0,28587,Sweden,0.86,279230.92
0,28588,Russia,0.14,260690.51
0,28589,Russia,0.56,922219.31
0,28590,Australia,0.16,624428.48
0,28591,Singapore,0.89,654328.52
0,28592,Australia,0.3,359974.67
0,28593,Canada,0.6,312133.24
0,28594,US,0.25,619817.04
0,28595,Canada,0.49,724568.59
0,28596,Canada,0.25,920403.53
0,28597,Canada,0.79,396608.43
0,28598,Canada,0.89,320648.59
0,28599,Sweden,0.79,259442.34
0,28600,US,0.34,438890.32
0,28601,Australia,0.36,257332.1
0,28602,SriLanka,0.17,172743.15
0,28603,Russia,0.16,183433.0
0,28604,Singapore,0.92,417446.32
0,28605,US,0.67,185528.7
0,28606,Canada,0.85,825533.63
0,28607,SriLanka,0.36,343465.29
0,28608,India,0.43,381909.19
0,28609,Sweden,0.72,420436.0
0,28610,SriLanka,0.19,817727.33
0,28611,Australia,0.3,870342.36
0,28612,India,0.16,626268.16
0,28613,US,0.25,931567.14
0,28614,Russia,0.11,846896.84
0,28615,Sweden,0.38,595785.09
0,28616,Australia,0.89,631941.83
0,28617,Russia,0.37,180430.78
0,28618,UK,0.55,635600.52
0,28619,UK,0.25,889888.54
0,28620,Sweden,0.63,383576.63
0,28621,Australia,0.01,768605.1
0,28622,Canada,0.23,419635.18
0,28623,Singapore,0.97,112013.83
0,28624,SriLanka,0.82,762460.71
0,28625,Singapore,0.73,329096.75
0,28626,UK,0.9,244725.17
0,28627,India,0.08,141192.19
0,28628,India,0.46,110818.18
0,28629,Russia,0.14,459118.67
0,28630,SriLanka,0.48,740300.63
0,28631,Singapore,0.36,414578.87
0,28632,Australia,0.67,336308.66
0,28633,Singapore,1.0,195272.86
0,28634,Russia,0.28,856114.84
0,28635,Australia,0.97,529377.05
0,28636,US,0.29,179844.12
0,28637,Sweden,0.92,397975.8
0,28638,UK,0.69,735051.55
0,28639,Canada,0.36,862617.86
0,28640,US,0.33,970992.34
0,28641,SriLanka,0.91,960120.83
0,28642,Singapore,0.92,502494.54
0,28643,India,0.63,770109.8
0,28644,UK,0.32,771486.37
0,28645,Brazil,0.16,986602.24
0,28646,US,0.32,340547.48
0,28647,Brazil,0.78,541347.17
0,28648,Australia,0.59,314133.29
0,28649,Sweden,0.14,156120.13
0,28650,SriLanka,0.42,873365.16
0,28651,UK,0.47,348908.11
0,28652,US,0.68,419591.51
0,28653,Brazil,0.26,760267.16
0,28654,SriLanka,0.0,966032.48
0,28655,Singapore,0.91,131776.43
0,28656,Sweden,0.63,780898.89
0,28657,Canada,0.54,630346.28
0,28658,India,0.57,953358.49
0,28659,SriLanka,0.24,137248.54
0,28660,India,0.86,775104.68
0,28661,UK,0.87,842166.47
0,28662,Australia,0.18,627694.49
0,28663,India,0.72,741845.6
0,28664,India,1.0,759761.09
0,28665,Brazil,0.29,618383.97
0,28666,Brazil,0.44,335663.42
0,28667,Australia,0.02,650663.52
0,28668,SriLanka,0.19,307849.97
0,28669,Brazil,0.88,579888.16
0,28670,India,0.58,700156.4
0,28671,Canada,0.46,614654.09
0,28672,US,0.23,920537.26
0,28673,Sweden,0.61,782138.41
0,28674,Canada,0.77,604400.48
0,28675,Canada,0.7,180485.48
0,28676,UK,0.48,238577.52
0,28677,Brazil,0.05,344882.66
0,28678,India,0.27,957642.81
0,28679,India,0.47,664783.59
0,28680,Singapore,0.72,386551.09
0,28681,India,0.6,450166.59
0,28682,Russia,0.93,102853.75
0,28683,Australia,0.94,823832.89
0,28684,SriLanka,0.08,528809.09
0,28685,Australia,0.8,460191.1
0,28686,India,0.97,920494.89
0,28687,Russia,0.08,452607.66
0,28688,Brazil,0.04,735241.47
0,28689,SriLanka,0.65,408576.58
0,28690,India,0.68,346866.85
0,28691,Singapore,0.78,217063.62
0,28692,Russia,0.69,182592.47
0,28693,India,0.72,613322.57
0,28694,Sweden,0.99,322233.99
0,28695,Singapore,0.07,273556.65
0,28696,SriLanka,0.47,943508.74
0,28697,Singapore,0.11,219065.99
0,28698,Canada,0.64,811173.23
0,28699,Singapore,0.99,401689.5
0,28700,UK,0.02,637582.79
0,28701,Australia,0.99,693215.93
0,28702,Canada,0.97,917950.86
0,28703,US,0.91,925879.49
0,28704,Brazil,0.59,419139.38
0,28705,US,0.64,918859.85
0,28706,Sweden,0.54,301992.92
0,28707,US,0.61,599505.25
0,28708,Brazil,0.46,966828.53
0,28709,Russia,0.66,972479.84
0,28710,UK,0.11,299947.81
0,28711,Australia,0.78,629909.08
0,28712,Canada,0.09,469206.33
0,28713,Sweden,0.51,874646.22
0,28714,US,0.04,184984.01
0,28715,Russia,0.77,326560.28
0,28716,Australia,0.91,919301.82
0,28717,Brazil,0.74,995539.41
0,28718,India,0.5,423361.21
0,28719,Sweden,0.8,235207.54
0,28720,Brazil,0.73,579146.98
0,28721,Australia,0.64,936785.34
0,28722,India,0.39,932759.07
0,28723,Brazil,0.81,439697.06
0,28724,US,0.74,611223.13
0,28725,Sweden,0.87,748485.18
0,28726,UK,0.81,194857.45
0,28727,Sweden,0.56,789518.34
0,28728,Sweden,0.79,359363.94
0,28729,Sweden,0.38,471957.5
0,28730,Brazil,0.14,386352.8
0,28731,India,0.94,132958.05
0,28732,India,0.37,815262.47
0,28733,Brazil,0.16,864223.16
0,28734,US,0.24,468983.93
0,28735,SriLanka,0.71,952045.43
0,28736,UK,0.21,860633.25
0,28737,Sweden,0.63,336127.67
0,28738,Russia,0.72,891945.22
0,28739,UK,0.11,888549.01
0,28740,Brazil,0.63,498579.02
0,28741,Singapore,0.11,231780.78
0,28742,Singapore,0.92,842998.68
0,28743,Russia,0.18,477203.28
0,28744,Brazil,0.89,572631.36
0,28745,Canada,0.84,604696.77
0,28746,Russia,0.47,277297.39
0,28747,Russia,0.66,873359.44
0,28748,Singapore,0.98,956488.19
0,28749,Australia,0.59,701383.81
0,28750,Russia,0.87,506022.19
0,28751,UK,0.98,680766.14
0,28752,Canada,0.11,233759.08
0,28753,Canada,0.73,535831.88
0,28754,Canada,0.88,898719.96
0,28755,Australia,0.24,194697.68
0,28756,UK,0.4,397812.31
0,28757,Russia,0.07,715554.5
0,28758,India,0.67,539222.36
0,28759,US,0.7,337667.12
0,28760,India,0.19,644706.54
0,28761,Australia,0.98,834608.49
0,28762,Singapore,0.07,129501.21
0,28763,US,0.83,312583.63
0,28764,US,0.8,327409.03
0,28765,SriLanka,0.14,324884.02
0,28766,Russia,0.32,632247.84
0,28767,Brazil,0.11,108307.82
0,28768,Canada,0.43,640228.15
0,28769,India,0.26,342390.76
0,28770,UK,0.63,285169.28
0,28771,Brazil,0.57,233996.6
0,28772,Sweden,0.72,933654.36
0,28773,Singapore,0.56,241403.22
0,28774,Singapore,0.67,912388.38
0,28775,Sweden,0.51,100020.42
0,28776,Sweden,0.34,100291.53
0,28777,UK,0.04,489878.11
0,28778,Russia,0.5,389965.03
0,28779,Brazil,0.58,994849.53
0,28780,India,0.07,879883.98
0,28781,Sweden,0.64,945787.1
0,28782,Russia,0.64,216308.2
0,28783,SriLanka,0.67,982948.14
0,28784,Sweden,0.61,212316.84
0,28785,Australia,0.8,988275.84
0,28786,Sweden,0.52,476766.7
0,28787,Singapore,0.46,283226.18
0,28788,SriLanka,0.58,349647.59
0,28789,Brazil,0.69,362389.39
0,28790,Singapore,0.44,178529.71
0,28791,Canada,0.79,397998.13
0,28792,Singapore,0.83,398347.18
0,28793,India,0.4,281143.32
0,28794,SriLanka,0.78,955327.98
0,28795,Canada,0.72,425673.26
0,28796,Canada,0.59,981690.45
0,28797,US,0.77,850331.32
0,28798,SriLanka,0.09,419555.08
0,28799,Russia,0.43,399283.83
0,28800,Australia,0.79,482096.98
0,28801,India,0.79,918288.39
0,28802,Australia,0.81,831201.3
0,28803,Canada,0.43,559565.02
0,28804,Australia,0.37,162054.89
0,28805,Canada,0.61,687100.94
0,28806,Russia,0.79,185223.21
0,28807,Russia,0.62,376898.9
0,28808,Singapore,0.24,454042.62
0,28809,Russia,0.71,209631.25
0,28810,Australia,0.86,273260.73
0,28811,SriLanka,0.27,192712.96
0,28812,Canada,0.44,667811.57
0,28813,Canada,0.18,325271.35
0,28814,Singapore,0.4,702149.28
0,28815,Canada,0.45,163775.42
0,28816,Sweden,0.77,498156.56
0,28817,Canada,0.16,272090.36
0,28818,UK,0.6,841573.69
0,28819,Sweden,0.23,494852.51
0,28820,Canada,0.09,882117.43
0,28821,Australia,0.8,784014.04
0,28822,Singapore,0.77,290302.21
0,28823,SriLanka,0.22,540942.85
0,28824,US,0.82,425260.82
0,28825,Australia,0.15,140462.57
0,28826,India,0.86,506110.02
0,28827,SriLanka,0.9,194668.87
0,28828,Russia,0.65,588986.12
0,28829,Sweden,0.53,687824.67
0,28830,India,0.92,168926.87
0,28831,Russia,0.04,581063.95
0,28832,Australia,0.58,359523.72
0,28833,Russia,0.98,887504.27
0,28834,India,0.88,695813.43
0,28835,Russia,0.12,485674.02
0,28836,Brazil,0.41,661196.81
0,28837,Brazil,0.12,600891.49
0,28838,Australia,0.98,417757.1
0,28839,UK,0.28,535164.52
0,28840,US,0.16,676740.06
0,28841,Brazil,0.96,720059.77
0,28842,SriLanka,0.39,472165.09
0,28843,US,0.01,308051.2
0,28844,Singapore,0.16,297550.96
0,28845,Singapore,0.87,667508.94
0,28846,US,0.37,875932.78
0,28847,Canada,0.65,775941.3
0,28848,SriLanka,0.84,231770.67
0,28849,SriLanka,0.55,549686.28
0,28850,Sweden,0.58,576443.67
0,28851,Sweden,0.28,482690.7
0,28852,Australia,0.95,459069.77
0,28853,SriLanka,0.8,488190.01
0,28854,India,0.91,295500.02
0,28855,India,0.5,827537.84
0,28856,Brazil,0.21,936097.57
0,28857,Sweden,0.97,601723.54
0,28858,Australia,0.83,690616.02
0,28859,UK,0.38,339469.41
0,28860,Brazil,0.7,924083.66
0,28861,Canada,0.8,315324.35
0,28862,SriLanka,0.19,223711.85
0,28863,Singapore,0.83,685528.62
0,28864,Australia,0.97,121431.93
0,28865,Russia,0.92,461765.58
0,28866,UK,0.5,597361.21
0,28867,UK,0.85,257430.21
0,28868,UK,0.2,467849.37
0,28869,US,0.39,231403.58
0,28870,Brazil,0.27,237915.48
0,28871,India,0.71,762372.93
0,28872,Sweden,0.27,843879.05
0,28873,Sweden,0.47,514980.94
0,28874,Brazil,0.37,663031.0
0,28875,Russia,0.37,526277.9
0,28876,US,0.27,941575.72
0,28877,Sweden,0.01,896907.29
0,28878,Singapore,0.05,221208.31
0,28879,Sweden,0.65,358921.6
0,28880,US,0.02,975783.57
0,28881,Brazil,0.39,146277.28
0,28882,SriLanka,0.83,708315.95
0,28883,UK,0.88,229798.51
0,28884,Sweden,0.26,104185.01
0,28885,India,0.95,904762.08
0,28886,US,0.41,385550.06
0,28887,India,0.72,444037.23
0,28888,Canada,0.92,838957.34
0,28889,Canada,0.25,650214.01
0,28890,Russia,0.75,208541.52
0,28891,Russia,0.83,316727.05
0,28892,Singapore,0.77,504446.25
0,28893,Brazil,0.61,457134.97
0,28894,Canada,0.54,737591.3
0,28895,Brazil,0.12,835842.1
0,28896,Australia,0.14,792135.41
0,28897,Canada,0.1,756653.54
0,28898,Australia,0.21,479670.01
0,28899,Australia,0.02,463721.01
0,28900,India,0.61,101877.1
0,28901,UK,0.13,540279.26
0,28902,Singapore,0.19,991480.18
0,28903,India,0.06,739166.38
0,28904,Singapore,0.46,706668.13
0,28905,Russia,0.16,190846.24
0,28906,US,0.62,544384.93
0,28907,Australia,1.0,986535.58
0,28908,US,0.11,582534.0
0,28909,Canada,0.37,894650.21
0,28910,Australia,0.57,227503.36
0,28911,Australia,0.99,424793.38
0,28912,Canada,0.43,247213.54
0,28913,US,0.71,209682.32
0,28914,Russia,0.25,385449.29
0,28915,SriLanka,0.06,160646.1
0,28916,Brazil,0.95,790727.49
0,28917,India,0.82,239471.36
0,28918,Canada,0.63,522847.58
0,28919,SriLanka,0.54,179755.52
0,28920,UK,0.85,504207.6
0,28921,US,0.18,550590.85
0,28922,SriLanka,0.23,520913.0
0,28923,India,0.68,686487.63
0,28924,India,0.41,804613.99
0,28925,US,0.42,254171.56
0,28926,SriLanka,0.15,732056.52
0,28927,India,0.26,135509.24
0,28928,US,0.14,885194.9
0,28929,Canada,0.41,667206.13
0,28930,Singapore,0.29,788851.62
0,28931,Russia,0.93,633958.33
0,28932,India,0.22,186729.98
0,28933,India,0.22,953734.36
0,28934,US,0.45,881524.12
0,28935,Russia,0.3,708085.18
0,28936,Russia,0.25,311058.13
0,28937,Canada,0.1,452549.0
0,28938,Russia,0.66,863698.69
0,28939,Canada,0.6,843358.52
0,28940,Canada,0.08,216156.89
0,28941,SriLanka,0.84,359498.17
0,28942,India,0.59,448740.84
0,28943,Singapore,0.26,708811.35
0,28944,Canada,0.24,349820.48
0,28945,US,0.31,597850.33
0,28946,Singapore,0.27,437149.77
0,28947,Australia,0.44,308348.22
0,28948,SriLanka,0.6,496374.0
0,28949,India,0.81,477551.25
0,28950,Australia,0.04,565842.64
0,28951,Russia,0.8,752932.66
0,28952,SriLanka,0.2,571831.99
0,28953,US,0.52,692652.1
0,28954,Russia,0.82,576733.79
0,28955,Brazil,0.15,187070.67
0,28956,US,0.86,494679.61
0,28957,Sweden,0.76,645902.77
0,28958,Russia,0.84,602658.28
0,28959,Brazil,0.57,896693.63
0,28960,Singapore,0.2,181697.94
0,28961,Brazil,0.23,183196.76
0,28962,Russia,0.8,784716.92
0,28963,Sweden,0.39,313189.67
0,28964,India,0.84,417765.02
0,28965,Russia,0.53,741768.17
0,28966,Sweden,0.26,389495.15
0,28967,Canada,0.36,406844.74
0,28968,Russia,0.71,132269.97
0,28969,UK,0.02,528403.38
0,28970,India,0.02,998753.01
0,28971,India,0.29,572578.74
0,28972,Sweden,0.74,328707.47
0,28973,India,0.33,869002.27
0,28974,India,0.86,496811.39
0,28975,India,0.03,333721.9
0,28976,Sweden,0.56,354279.11
0,28977,UK,0.98,338816.6
0,28978,Brazil,0.27,964970.8
0,28979,Brazil,0.13,709574.58
0,28980,Australia,0.27,511267.9
0,28981,Sweden,0.29,878892.46
0,28982,Canada,0.23,928799.7
0,28983,Brazil,0.49,710776.07
0,28984,Canada,0.6,277657.63
0,28985,UK,0.25,340934.38
0,28986,Canada,0.7,384731.73
0,28987,Canada,0.32,717613.26
0,28988,Russia,0.31,694822.37
0,28989,SriLanka,0.78,953433.26
0,28990,Canada,0.24,388907.28
0,28991,SriLanka,0.8,100339.43
0,28992,UK,0.17,992431.89
0,28993,Russia,0.18,869956.95
0,28994,US,0.34,870698.86
0,28995,Singapore,0.0,731945.15
0,28996,SriLanka,0.21,774860.91
0,28997,Russia,0.01,513180.57
0,28998,India,0.39,746444.33
0,28999,UK,0.6,822150.51
0,29000,SriLanka,0.19,818512.35
0,29001,Australia,0.41,320514.16
0,29002,Brazil,0.0,234879.89
0,29003,Singapore,0.13,503569.41
0,29004,India,0.16,757189.49
0,29005,UK,0.22,407590.78
0,29006,India,0.69,141795.62
0,29007,Russia,0.01,623579.54
0,29008,Australia,0.72,441305.36
0,29009,Sweden,0.52,596914.45
0,29010,Singapore,0.89,167147.95
0,29011,UK,0.32,481193.69
0,29012,Sweden,0.38,245184.2
0,29013,India,0.08,676185.03
0,29014,India,0.39,274799.99
0,29015,SriLanka,0.13,453476.67
0,29016,Brazil,0.39,162551.58
0,29017,Sweden,0.32,740312.61
0,29018,Russia,0.07,970398.56
0,29019,Singapore,0.63,307291.44
0,29020,Brazil,0.16,153521.91
0,29021,Russia,0.03,106884.73
0,29022,India,0.35,786912.2
0,29023,Australia,0.99,581752.05
0,29024,Sweden,0.23,145846.19
0,29025,UK,0.76,166987.25
0,29026,Russia,0.89,911380.34
0,29027,Australia,0.33,806396.64
0,29028,Russia,0.39,568034.79
0,29029,Brazil,0.77,445670.15
0,29030,Australia,0.33,797468.41
0,29031,US,0.35,525535.07
0,29032,Sweden,0.25,237356.03
0,29033,Australia,0.6,763138.54
0,29034,India,0.31,291883.0
0,29035,Canada,0.78,461291.24
0,29036,India,0.09,171656.88
0,29037,Australia,0.59,722138.17
0,29038,Canada,0.53,296344.49
